name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
smederevo,2023-03-19,19.2,5.6,11.7,19.2,2.7,10.5,-1.8,40,0,0,0,,0,0,47,25,129.1,1019.5,40.2,16.5,212.4,18.5,7,10,2023-03-19T05:42:06,2023-03-19T17:46:59,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-20,19.9,5,12.5,19.9,5,12.4,3.3,55.5,0,0,0,,0,0,21.6,11.2,327.7,1017.8,54.6,13.5,173.8,15.1,7,10,2023-03-20T05:40:15,2023-03-20T17:48:15,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-21,17.4,8.2,12.1,17.4,7.4,11.9,6.7,70.9,0,0,0,,0,0,26.6,11.6,292.3,1015.8,59.1,12,176.4,15.2,7,10,2023-03-21T05:38:23,2023-03-21T17:49:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-22,18.3,4.5,11.5,18.3,2.8,11.2,5,67,0,0,0,,0,0,24.1,12,319.5,1015.6,35.2,14.8,177.6,15.5,6,10,2023-03-22T05:36:32,2023-03-22T17:50:47,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-23,20.5,5.7,13.4,20.5,5.4,13.3,5.1,60.3,0,0,0,,0,0,24.1,9.8,108.6,1016.2,24.8,15.8,218.3,18.9,7,10,2023-03-23T05:34:40,2023-03-23T17:52:03,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-24,24.2,6.9,16.3,24.2,5.5,16.1,4.6,49.1,0,0,0,,0,0,29.5,16.9,95.3,1013.2,21.9,16.4,215.3,18.5,7,10,2023-03-24T05:32:49,2023-03-24T17:53:18,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-25,16.9,9.6,13.3,16.9,8,13.2,7.1,67.3,1.086,100,4.17,rain,0,0,33.1,15.7,303.6,1011.2,57.8,14.6,99.6,8.5,3,10,2023-03-25T05:30:57,2023-03-25T17:54:34,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-26,17.6,4.9,11.6,17.6,3.4,11.1,3.9,64.3,2.94,100,8.33,rain,0,0,28.1,18.4,171.7,1011.6,44.3,18.5,234.8,19.4,8,10,2023-03-26T06:29:06,2023-03-26T18:55:49,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-27,14.2,3.2,10.3,14.2,-1.7,9,4.5,69.7,2.108,100,8.33,"rain,snow",0,0,75.6,29.9,226.1,1001.1,90.2,13.5,89.2,7.8,5,10,2023-03-27T06:27:14,2023-03-27T18:57:05,0.18,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-28,7.1,0.8,3.4,3.3,-4.1,-1.2,-1.9,70.1,3.21,100,12.5,"rain,snow",0.3,0.1,67.3,35.5,312.8,1017.3,76.4,15.8,215.4,18.6,8,10,2023-03-28T06:25:23,2023-03-28T18:58:20,0.22,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-29,9.3,-2.2,3.7,8.4,-5.5,1.2,-4,60.6,0.126,100,4.17,"rain,snow",0,0,34.2,16,328.3,1025.6,42.8,16.2,240.7,20.6,8,10,2023-03-29T06:23:32,2023-03-29T18:59:35,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-30,17.4,4.4,10.8,17.4,2.6,10.1,0.4,50.1,0,0,0,rain,0,0,28.8,14,139.7,1021,67.8,16.5,210.2,18.2,7,10,2023-03-30T06:21:41,2023-03-30T19:00:50,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-03-31,20.1,10,14.4,20.1,10,14.4,7.3,64.2,0.639,100,12.5,rain,0,0,28.1,13.6,282.8,1011.9,72.9,15.6,194.3,16.7,8,10,2023-03-31T06:19:50,2023-03-31T19:02:05,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-01,14.8,8.2,10.9,14.8,7,10.4,8.7,87.2,13.954,100,16.67,rain,0,0.1,55.8,19,321.7,1004.1,89.4,10.9,15,1.4,1,10,2023-04-01T06:17:59,2023-04-01T19:03:21,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-02,15.3,4.8,10.1,15.3,3.3,9.8,7.3,83.5,5.994,100,8.33,rain,0,0,33.1,10.2,311.6,1009.3,54.4,16.5,235.1,20.5,8,10,2023-04-02T06:16:09,2023-04-02T19:04:35,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-03,9.7,5,8,7.8,1.6,5.6,5.1,82.9,0.539,100,4.17,rain,0,0,48.6,21,346.6,1012.8,88.7,11.9,73.8,6.3,3,10,2023-04-03T06:14:19,2023-04-03T19:05:50,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-04,4.5,0.5,1.6,0.5,-3.6,-2.5,1,96.3,14.282,100,16.67,"rain,snow",4.6,4.8,52.9,22.2,315.5,1013,98.9,4.8,52.7,4.6,3,10,2023-04-04T06:12:29,2023-04-04T19:07:05,0.44,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-05,3.2,0,1.6,0.7,-4,-1.8,-0.4,86.9,5.187,100,12.5,snow,0.7,7.7,39.6,17.3,302,1017.8,94.5,8.3,159.4,13.7,5,10,2023-04-05T06:10:40,2023-04-05T19:08:20,0.47,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-06,7.6,1.3,4,4.7,-1.2,1.3,-1,71.8,0.562,100,4.17,rain,0,3.7,39.6,19.5,314.6,1016.5,84.7,12.4,207.5,17.7,7,10,2023-04-06T06:08:51,2023-04-06T19:09:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-07,4.6,1.2,3.2,3.9,-0.5,1.4,1.8,91,0.701,100,12.5,"rain,snow",0.9,0.6,28.8,11.2,274.9,1016.8,95.2,9,46.3,4.2,2,10,2023-04-07T06:07:02,2023-04-07T19:10:50,0.54,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-08,9.9,3.5,6.3,9.4,1.8,5.4,3,79.8,0.429,100,8.33,rain,0,0.5,19.4,10.7,86.1,1019.9,90.4,10.4,108.9,9.3,4,10,2023-04-08T06:05:14,2023-04-08T19:12:05,0.58,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-09,11.9,3.4,8,11.9,3,7.6,4.4,79.1,0,0,0,rain,0,0.4,25.9,12.1,43.9,1021.8,71.8,10.1,120.8,10.4,5,10,2023-04-09T06:03:27,2023-04-09T19:13:20,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-10,14,4.4,9.2,14,4.4,8.8,5.2,77.8,1.32,100,12.5,rain,0,0,46.8,15.6,339.8,1020.3,56.6,10.6,243.3,21,8,10,2023-04-10T06:01:40,2023-04-10T19:14:34,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-11,15.3,5.3,10.2,15.3,4.2,9.9,6.1,77.4,0.351,100,8.33,rain,0,0,32.8,13.6,320,1014.6,74,11.6,119.7,10.3,6,10,2023-04-11T05:59:53,2023-04-11T19:15:49,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-04-12,14.5,6.5,10,14.5,3.8,9,3.8,67.2,0.014,100,4.17,rain,0,0,45,20.5,323.6,1010.2,61.4,18,266.7,23.2,8,10,2023-04-12T05:58:07,2023-04-12T19:17:04,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-13,21.4,3,13.1,21.4,1.6,12.7,3.3,55.7,0.014,100,4.17,rain,0,0,64.8,22.9,117.4,1006.1,47.9,17.5,246,21.3,8,10,2023-04-13T05:56:22,2023-04-13T19:18:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-14,16.9,7.9,13.4,16.9,5.9,13.2,5.6,61,2.629,100,8.33,rain,0,0,64.8,31.6,123.3,1003.2,69.6,14.4,103.4,9.2,6,10,2023-04-14T05:54:37,2023-04-14T19:19:34,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-15,18.2,6.9,12.3,18.2,5,11.8,4.1,59.8,0.988,100,4.17,rain,0,0,38.5,16,145.1,1008.8,46.3,17.7,222.1,19.1,7,10,2023-04-15T05:52:53,2023-04-15T19:20:48,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-16,18.5,7.6,13.4,18.5,7.6,13.4,6.5,64.3,0,0,0,rain,0,0,32,18.2,48.6,1011,71.6,15.9,196.5,17,7,10,2023-04-16T05:51:09,2023-04-16T19:22:03,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-17,15.4,9.9,12.8,15.4,9.9,12.8,9.2,79.1,1.169,100,12.5,rain,0,0,30.2,16.4,105,1011.5,80.9,12.7,37.5,3.4,1,10,2023-04-17T05:49:27,2023-04-17T19:23:18,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-18,14.3,9.8,11.9,14.3,8.3,11.8,8,77.6,1.247,100,16.67,rain,0,0,31.7,14.6,78.6,1014.5,83.7,14.5,86.6,7.5,3,10,2023-04-18T05:47:45,2023-04-18T19:24:33,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-19,14.6,9.1,11.5,14.6,7.8,11.2,8.3,82.2,2.669,100,12.5,rain,0,0,36.7,13.1,286.6,1013.8,84.9,11.8,207.7,17.8,8,10,2023-04-19T05:46:04,2023-04-19T19:25:47,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-20,18.2,6.9,12.3,18.2,5.9,12,7.5,75.2,0.119,100,4.17,rain,0,0,34.2,15.6,328.3,1014,47.4,12.4,282.9,24.5,9,10,2023-04-20T05:44:24,2023-04-20T19:27:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-21,18.7,5.8,12.5,18.7,4.9,12.2,6.3,69.8,0,0,0,,0,0,31.7,15,324.8,1013.5,27.1,12.4,286.3,24.7,9,10,2023-04-21T05:42:44,2023-04-21T19:28:17,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-22,20.7,7.8,14,20.7,7,13.7,5.8,61.5,0,0,0,,0,0,24.1,9.5,325.5,1014.3,55.4,15.5,206.7,18,9,10,2023-04-22T05:41:06,2023-04-22T19:29:31,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-23,22.3,9.6,16.6,22.3,8.4,16.5,5.3,49.7,0,0,0,,0,0,33.1,18.6,108.3,1013.5,44,15.8,238,20.6,9,10,2023-04-23T05:39:28,2023-04-23T19:30:46,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-24,17,12.6,14.5,17,12.6,14.5,9,69.8,0.964,100,12.5,rain,0,0,57.6,22.5,116.3,1009.3,69.6,13.6,130.5,11.4,6,10,2023-04-24T05:37:51,2023-04-24T19:32:00,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-25,15.1,8.4,12.1,15.1,7.6,12.1,9.3,83.7,10.856,100,12.5,rain,0,0.1,47.2,17.3,269.8,1007,81.5,12.7,108.1,9.2,7,10,2023-04-25T05:36:16,2023-04-25T19:33:14,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-26,14.6,6.3,9.8,14.6,4.7,9.3,5.1,75,2.458,100,8.33,rain,0,0,43.2,24.1,335.2,1011.7,70,12.7,194.2,16.8,6,10,2023-04-26T05:34:41,2023-04-26T19:34:29,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-27,13.7,3,8.4,13.7,0.7,7.5,1.4,64.3,0.043,100,4.17,rain,0,0,46.8,17.9,339.4,1019.1,47.4,16.4,227.3,19.7,8,10,2023-04-27T05:33:08,2023-04-27T19:35:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-28,16.5,1.5,9.5,16.5,-0.2,9.1,0.8,59.3,0,0,0,,0,0,16.9,11.1,3.4,1021.4,18.1,16,297.4,25.6,9,10,2023-04-28T05:31:36,2023-04-28T19:36:57,0.26,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-29,19.9,8.3,13.5,19.9,7.3,13.2,5.3,58.9,0,0,0,,0,0,26.6,12.1,79.5,1015.3,49.2,14.4,147.5,12.8,6,10,2023-04-29T05:30:04,2023-04-29T19:38:11,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-04-30,19.9,7.9,14.2,19.9,7,14.2,8.9,72.2,2.724,100,8.33,rain,0,0,34.2,14.9,331.8,1015.1,55.3,14.8,233.5,20.2,9,10,2023-04-30T05:28:34,2023-04-30T19:39:24,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-01,22.8,6.7,15.6,22.8,6.7,15.6,8.3,65.6,0,0,0,,0,0,26.6,18.8,94.5,1017.3,29.2,13.7,289.3,24.9,9,10,2023-05-01T05:27:05,2023-05-01T19:40:38,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-02,23.4,14.3,19.1,23.4,14.3,19.1,5.8,42.9,0,0,0,,0,0,61.2,30.6,117,1016.9,51.6,16.5,245.3,20.9,8,10,2023-05-02T05:25:38,2023-05-02T19:41:51,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-03,18.3,13.7,16,18.3,13.7,16,5.6,51,0,0,0,,0,0,72,24.9,107.6,1018.9,78.7,16,258,22.5,8,10,2023-05-03T05:24:12,2023-05-03T19:43:04,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-04,16.1,11,13.8,16.1,11,13.8,9.9,77.6,0.26,100,8.33,rain,0,0,29.5,10.3,96.6,1020.8,74.4,14.5,44.4,3.7,3,10,2023-05-04T05:22:47,2023-05-04T19:44:17,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-05,23,7.9,15.5,23,7.8,15.4,10,73,0.184,100,4.17,rain,0,0,24.1,11,354,1020.1,37.8,13.4,289.5,25.1,9,10,2023-05-05T05:21:23,2023-05-05T19:45:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-06,23,9.4,17.2,23,9.4,17.2,9.1,62.4,0,0,0,,0,0,28.4,18.6,130.9,1017.6,35.9,16.8,258.3,22.3,9,10,2023-05-06T05:20:01,2023-05-06T19:46:42,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-07,25.4,11.6,19.4,25.4,11.6,19.4,8.1,49.6,0,0,0,,0,0,54,19.6,114.6,1016.6,35.2,18.1,310.4,26.9,9,10,2023-05-07T05:18:40,2023-05-07T19:47:54,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-08,15.7,11.1,13.3,15.7,11.1,13.3,10.7,85.1,4.448,100,8.33,rain,0,0,32.8,11.6,341.2,1019.8,79.8,10.4,85.1,7.4,6,10,2023-05-08T05:17:21,2023-05-08T19:49:06,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-09,16.4,8.6,12.3,16.4,8.3,12.2,7.5,73.4,0.77,100,4.17,rain,0,0,43.2,19.1,106.3,1021.7,70.1,15.2,250.6,21.6,8,10,2023-05-09T05:16:03,2023-05-09T19:50:17,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-10,17.9,9.9,14.1,17.9,8.2,14,6.4,60.9,0,0,0,,0,0,64.8,30.8,118.2,1017.2,50.4,16.4,300.9,26.1,9,10,2023-05-10T05:14:47,2023-05-10T19:51:28,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-11,16.9,12.5,14.4,16.9,12.5,14.4,5.1,54.3,0.354,100,8.33,rain,0,0,63,36,113,1015.6,72.1,13.7,145.4,12.6,7,10,2023-05-11T05:13:32,2023-05-11T19:52:38,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-12,14.2,10.5,12.8,14.2,10.5,12.8,4.9,59.1,1.004,100,8.33,rain,0,0,68.4,36,118,1017.3,77.8,13.9,142.8,12.4,4,10,2023-05-12T05:12:19,2023-05-12T19:53:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-13,20.6,10.5,15.5,20.6,10.5,15.5,6.9,57.7,0.457,100,12.5,rain,0,0,61.2,28.7,120.8,1019.9,54.4,14.5,293.3,25.4,9,10,2023-05-13T05:11:07,2023-05-13T19:54:57,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-14,18.3,11.8,15.2,18.3,11.8,15.2,8.7,66,1.847,100,16.67,rain,0,0,86.4,38.6,116.7,1015.7,83.3,13.8,138.3,11.8,7,10,2023-05-14T05:09:58,2023-05-14T19:56:06,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-15,18.8,14.7,16.5,18.8,14.7,16.5,11.1,70.8,2.883,100,16.67,rain,0,0,75.6,33.4,117.9,1010.1,89.1,14.1,102.1,8.6,7,10,2023-05-15T05:08:50,2023-05-15T19:57:14,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-05-16,20.9,15.9,18.1,20.9,15.9,18.1,12.4,69.5,0.841,100,8.33,rain,0,0,55.8,29.2,108.9,1007.3,72.4,12.8,195.8,16.8,7,10,2023-05-16T05:07:43,2023-05-16T19:58:22,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-05-17,22.6,13.6,18,22.6,13.6,18,12.7,72.1,4.599,100,4.17,rain,0,0,54,18.6,105.8,1010.2,71.7,14,270.6,23.4,8,10,2023-05-17T05:06:39,2023-05-17T19:59:28,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-18,15.8,11.5,13.3,15.8,11.5,13.3,12,91.7,5.34,100,12.5,rain,0,0,29.2,13.4,310.3,1018.2,93.1,11.4,86.2,7.6,5,10,2023-05-18T05:05:36,2023-05-18T20:00:34,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2023-05-19,19.7,12.2,14.9,19.7,12.2,14.9,13.1,89.4,0.119,100,12.5,rain,0,0,27.4,11.6,296.9,1021.2,81.5,7.9,268.9,23.2,9,10,2023-05-19T05:04:35,2023-05-19T20:01:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-20,26.3,11.7,18.7,26.3,11.7,18.7,11.4,66.2,0.312,100,4.17,rain,0,0,46.8,23.8,88.7,1018,24,12,322,27.8,9,10,2023-05-20T05:03:36,2023-05-20T20:02:44,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-21,26.6,13.4,19.7,26.6,13.4,19.7,11,60,0.047,100,4.17,rain,0,0,46.1,22.1,74.9,1014.7,56,14.5,268.3,23.3,9,10,2023-05-21T05:02:39,2023-05-21T20:03:48,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-22,24.5,12.5,18.5,24.5,12.5,18.5,11.8,66.7,0.105,100,4.17,rain,0,0,32,16.9,66.5,1014.3,37.5,16.6,260.1,22.5,9,10,2023-05-22T05:01:44,2023-05-22T20:04:51,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-23,25.6,11.2,19.1,25.6,11.2,19.1,12.2,67.6,0.488,100,4.17,rain,0,0,16.2,10.2,30.1,1013.3,34.3,16.2,271.8,23.6,9,10,2023-05-23T05:00:51,2023-05-23T20:05:52,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-24,24.3,13,18.8,24.3,13,18.8,13.8,73.8,1.967,100,4.17,rain,0,0,46.8,14.5,336.4,1014.2,40.6,14.9,297.7,25.7,9,30,2023-05-24T05:00:00,2023-05-24T20:06:53,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-25,23.8,14.1,18.8,23.8,14.1,18.8,15.4,81.9,4.089,100,12.5,rain,0,0,35.3,12.3,342.4,1017,53.7,11.4,316.9,27.5,9,30,2023-05-25T04:59:10,2023-05-25T20:07:53,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-26,24.2,15,18.9,24.2,15,18.9,15.8,83,6.607,100,12.5,rain,0,0.1,36.4,15.8,306.4,1016.9,59.3,11.5,261.4,22.5,9,30,2023-05-26T04:58:23,2023-05-26T20:08:52,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-27,22.1,13.9,17.1,22.1,13.9,17.1,14.7,86.8,8.557,100,12.5,rain,0,0.1,28.4,9.8,289.8,1017.3,72.9,10.6,293.3,25.2,8,30,2023-05-27T04:57:38,2023-05-27T20:09:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-28,21.9,14.1,17.3,21.9,14.1,17.3,14.7,85.5,0.373,100,12.5,rain,0,0,18.7,13.7,324.5,1015.6,69.1,10.7,295,25.5,9,30,2023-05-28T04:56:55,2023-05-28T20:10:45,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2023-05-29,22.5,14.1,17.9,22.5,14.1,17.9,14.9,83.7,2.675,100,12.5,rain,0,0,28.4,13,37.1,1015.2,56.2,12.6,264.1,22.9,9,30,2023-05-29T04:56:15,2023-05-29T20:11:40,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
