name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
smederevo,2022-03-11,3.8,-5.9,-1.1,1,-8.8,-4.2,-8.1,61.9,0.047,100,4.17,snow,0,0.2,33.5,16.6,335.6,1029.6,23,13.7,212.5,18.2,6,10,2022-03-11T05:56:22,2022-03-11T17:37:01,0.28,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-12,5.8,-7.7,-0.8,4.8,-10.9,-1.9,-10,53.2,0,0,0,,0,0.1,21.6,8.7,354.4,1031.6,2.3,13,217.8,19,6,10,2022-03-12T05:54:33,2022-03-12T17:38:18,0.31,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-13,8.1,-5.9,1,6.9,-6.6,-0.2,-8.9,51.6,0,0,0,,0,0,12.2,10,26,1029.3,27.3,12.7,214.2,18.5,6,10,2022-03-13T05:52:43,2022-03-13T17:39:36,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-14,12.4,-2.1,5.9,12.4,-4.3,3.9,-7.4,39.9,0,0,0,,0,0,54,20.8,116.7,1033.4,0,14,220.3,19,6,10,2022-03-14T05:50:53,2022-03-14T17:40:53,0.38,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-15,15,-2.2,6.9,15,-2.2,6.5,-5.6,44.5,0,0,0,,0,0,18.7,26.6,16.6,1032.7,59.2,14.1,189.3,16.3,5,10,2022-03-15T05:49:03,2022-03-15T17:42:10,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-16,10.9,6.2,9,10.9,4.4,8.2,1.8,63.3,0.559,100,16.67,rain,0,0,34.9,14.2,346.4,1023.4,92.4,11.3,71.1,6.1,2,10,2022-03-16T05:47:12,2022-03-16T17:43:27,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-17,7.4,2.5,5.4,5.6,-0.5,2.8,1.7,78.1,0.425,100,4.17,rain,0,0,64.8,20.8,118.4,1030.6,91.8,10.6,90.3,7.8,3,10,2022-03-17T05:45:21,2022-03-17T17:44:44,0.47,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-18,9.3,0.2,4.6,7.3,-3.1,1.7,-5,51.7,0,0,0,,0,0,72,26.4,111.2,1038.6,48,13.9,230,19.8,7,10,2022-03-18T05:43:30,2022-03-18T17:46:00,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-19,9.8,-3.6,4,8.3,-5.6,2,-6.9,48.1,0,0,0,,0,0,64.8,24.8,122.5,1039.4,17.9,13.8,231.2,19.9,7,10,2022-03-19T05:41:39,2022-03-19T17:47:17,0.54,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-20,9.5,-0.6,4.3,7.7,-3.7,1.5,-8.9,38.8,0,0,0,,0,0,57.6,23.6,88.3,1040.6,10.9,15.3,237.5,20.7,7,10,2022-03-20T05:39:47,2022-03-20T17:48:33,0.58,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-21,11.9,-2.7,4.7,11.9,-4.8,4,-8.1,42.4,0,0,0,,0,0,25.6,13,350.6,1037.3,1.9,13.7,207.8,18.1,7,10,2022-03-21T05:37:56,2022-03-21T17:49:49,0.61,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-22,17.6,-2.4,7.6,17.6,-4.5,7,-5.5,43,0,0,0,,0,0,37.8,18.3,336.8,1033.3,0,11.4,225.9,19.5,8,10,2022-03-22T05:36:04,2022-03-22T17:51:05,0.65,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-23,17.8,3.9,10.7,17.8,2.4,9.9,-3,39.7,0,0,0,,0,0,22,19.5,140.8,1030,0,14.1,229.8,19.8,8,10,2022-03-23T05:34:13,2022-03-23T17:52:20,0.68,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-24,20.6,1.4,10.9,20.6,-0.7,10.4,-3.4,40.9,0,0,0,,0,0,36.4,19.9,292.3,1024.5,0,12.7,234.8,20.2,8,10,2022-03-24T05:32:21,2022-03-24T17:53:36,0.72,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-25,17.4,1.8,9.9,17.4,-0.1,9.4,-2.6,43.5,0,0,0,,0,0,44.3,25.6,335.2,1024.6,5.7,13.4,234.1,20.3,8,10,2022-03-25T05:30:30,2022-03-25T17:54:52,0.75,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-26,19.6,3.8,11.3,19.6,2.1,10.9,-0.9,45.7,0,0,0,,0,0,22.7,12,300.3,1027,3,13.7,234.3,20.2,8,10,2022-03-26T05:28:38,2022-03-26T17:56:07,0.79,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-27,18.5,3.8,10.9,18.5,2.4,10.5,-1.2,44.7,0,0,0,,0,0,37.8,18.9,328.7,1027.6,9.5,13,212.9,17.5,7,10,2022-03-27T06:26:47,2022-03-27T18:57:22,0.83,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-28,20,0.8,11.3,20,-1.3,10.9,-5.5,33.3,0,0,0,,0,0,61.2,17.4,124.1,1024.9,16.1,14.6,245.7,21.1,8,10,2022-03-28T06:24:56,2022-03-28T18:58:38,0.86,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-29,21.7,6.8,13.9,21.7,6.7,13.7,0.8,42.8,0,0,0,,0,0,24.8,11.4,284.1,1013,40.5,11.8,236,20.3,8,10,2022-03-29T06:23:04,2022-03-29T18:59:53,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-30,18.9,8.4,14.3,18.9,7,14.1,2,44.3,0,0,0,,0,0,46.8,17.3,163.5,1007.1,63.4,13.5,175.7,15,6,10,2022-03-30T06:21:13,2022-03-30T19:01:08,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-03-31,16.9,12.4,14.6,16.9,12.4,14.6,7.9,64.7,4.477,100,29.17,rain,0,0,57.6,29.5,132.1,997.9,73.7,12.6,56.8,4.9,4,10,2022-03-31T06:19:23,2022-03-31T19:02:23,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-01,17.6,10.8,14.5,17.6,10.8,14.5,9.8,74,6.095,100,50,rain,0,0,64.8,22.8,139.6,994.4,76.6,14.2,110.7,9.6,5,10,2022-04-01T06:17:32,2022-04-01T19:03:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-02,11.4,3,8.3,11.4,0.4,7,6.5,88.8,17.69,100,66.67,rain,0,0,79.8,24.7,320.3,1001.2,81.1,13.7,176.5,15.2,7,10,2022-04-02T06:15:42,2022-04-02T19:04:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-03,5.3,2,3.4,1.2,-1.2,0.1,0.9,84,0.92,100,20.83,rain,0,0,55.8,23.8,280.9,1013,85.8,13.3,112.9,9.7,4,10,2022-04-03T06:13:52,2022-04-03T19:06:08,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-04,9.6,0.9,5.1,9,0,3.8,-1.3,66.4,0,0,0,,0,0,20.9,10.7,271.2,1020.3,37,13.1,259.6,22.3,8,10,2022-04-04T06:12:02,2022-04-04T19:07:23,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-05,17.2,2.5,9.1,17.2,-0.1,8.1,-0.1,55,0,0,0,,0,0,43.2,12.8,210.3,1012.5,7.3,15.4,259.6,22.5,8,10,2022-04-05T06:10:13,2022-04-05T19:08:38,0.13,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-06,22.5,3.5,13.9,22.5,2.9,13.7,2.2,49.4,0,0,0,,0,0,39.6,22.2,112.5,1010.1,9.3,16.5,259,22.5,8,10,2022-04-06T06:08:24,2022-04-06T19:09:52,0.17,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-07,16.3,9.5,12.3,16.3,8.8,12.2,7.2,73.5,3.468,100,16.67,rain,0,0,50.6,27.8,177.3,1002.2,78.8,15.6,34,2.9,2,10,2022-04-07T06:06:36,2022-04-07T19:11:07,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-08,19.9,8.6,14.1,19.9,7.2,13.8,7,63.7,0.722,100,4.17,rain,0,0,36,14.2,136,1004.8,42.6,17.4,192.7,16.7,7,10,2022-04-08T06:04:48,2022-04-08T19:12:22,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-09,21.4,6.7,15,21.4,4.3,14.6,6.7,59.7,0.178,100,4.17,rain,0,0,54.4,28.9,215.6,1003.9,78,16.4,154.1,13.3,5,10,2022-04-09T06:03:00,2022-04-09T19:13:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-10,10.7,3.9,7.2,10.7,0.4,4.6,2.7,75.5,7.33,100,12.5,rain,0,0,51.1,28.4,314.8,1012,86.4,11.8,147.4,12.7,6,10,2022-04-10T06:01:13,2022-04-10T19:14:52,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-11,12.1,1.6,6.8,12.1,-1.5,5.2,-0.4,62.7,0.014,100,4.17,rain,0,0,47.2,21.1,305.4,1021.2,43.4,17.4,259.9,22.5,8,10,2022-04-11T05:59:27,2022-04-11T19:16:07,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-12,16.6,0.9,9.1,16.6,-0.7,8.5,-0.3,55.2,0,0,0,,0,0,27.9,12,44.1,1021.3,4.6,16.8,274.4,23.8,8,10,2022-04-12T05:57:41,2022-04-12T19:17:21,0.36,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2022-04-13,18,1.9,10.1,18,0.4,9.8,-0.7,52,0,0,0,,0,0,24.5,13.2,358.6,1021.1,0.4,16.2,283.1,24.5,9,10,2022-04-13T05:55:56,2022-04-13T19:18:36,0.39,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-14,21.2,2.1,12.1,21.2,1.9,11.9,-0.5,46.2,0,0,0,,0,0,17.6,9.5,9.1,1021.1,15,17.2,283.8,24.6,9,10,2022-04-14T05:54:11,2022-04-14T19:19:51,0.42,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-15,25.1,5.9,15.2,25.1,5.9,15.1,2.4,47,0,0,0,,0,0,34.2,11.2,314.5,1018.2,38.4,15.2,273.3,23.6,8,10,2022-04-15T05:52:27,2022-04-15T19:21:06,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-16,16.2,8.1,12.1,16.2,7.1,11.8,6.6,70.3,0,0,0,rain,0,0,43.6,20.9,323.2,1018.5,75.7,13.5,229.6,19.9,8,10,2022-04-16T05:50:44,2022-04-16T19:22:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-17,9.6,3.6,6.9,7.8,0.2,4.7,1.3,67.7,0.204,100,20.83,rain,0,0,28.3,17.4,333.7,1018.9,77.5,15.1,128.2,11.2,6,10,2022-04-17T05:49:02,2022-04-17T19:23:35,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-18,11.5,0.7,6.7,11.5,-1.7,5.7,-1.3,60.2,0,0,0,rain,0,0,32.4,17.2,348.6,1015,64.3,14.6,243.3,20.9,8,10,2022-04-18T05:47:20,2022-04-18T19:24:50,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-19,13,0.2,7.3,13,-1.8,6.5,-2.5,54,0,0,0,,0,0,21.6,9.2,259,1013.1,47.6,15.5,266.9,23.1,8,10,2022-04-19T05:45:39,2022-04-19T19:26:05,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-20,9.4,5.2,7.3,8.5,3,6.3,3.5,76.9,8.11,100,25,rain,0,0,22.5,11.2,150.7,1014.4,71.3,11.9,44,3.7,3,10,2022-04-20T05:43:59,2022-04-20T19:27:19,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-21,16.9,2.9,10.2,16.9,0.1,9.2,3.7,68.1,0.034,100,4.17,rain,0,0,24.2,14.6,122.5,1014.2,56.9,13.5,248.3,21.2,8,10,2022-04-21T05:42:20,2022-04-21T19:28:34,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-22,21,11.7,15.7,21,11.7,15.7,9.3,67.5,6.708,100,25,rain,0,0,65.2,38.4,115,1005.9,62.1,13.5,235.3,20.4,9,10,2022-04-22T05:40:41,2022-04-22T19:29:48,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-23,19.3,11.2,14.5,19.3,11.2,14.5,10.9,80.3,6.926,100,20.83,rain,0,0,25.2,15.4,314.6,1007.7,62.4,16,247.3,21.3,9,10,2022-04-23T05:39:04,2022-04-23T19:31:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-24,23.8,10.6,17.1,23.8,10.6,17.1,9.2,63.3,0.056,100,4.17,rain,0,0,39.6,19.5,127.1,1007.8,73.8,16.2,270.3,23.3,9,30,2022-04-24T05:37:28,2022-04-24T19:32:17,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-25,21.3,11.1,15.6,21.3,11.1,15.6,8.7,65.4,0.613,100,12.5,rain,0,0,38.7,13.4,307.8,1008.7,46.9,17.3,243.1,20.9,8,10,2022-04-25T05:35:52,2022-04-25T19:33:32,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-26,21.8,8.7,15.6,21.8,7.6,15.5,8.8,66.3,0.056,100,4.17,rain,0,0,22.5,10,341,1013.9,41.7,17.7,253.5,22.1,8,10,2022-04-26T05:34:18,2022-04-26T19:34:46,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-27,21.7,11.6,15.8,21.7,11.6,15.8,11,75.7,7.314,100,33.33,rain,0,0,53.6,22.9,341.7,1016.1,53.7,13.9,250.3,21.5,9,10,2022-04-27T05:32:45,2022-04-27T19:36:00,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-28,12.7,9.4,11,12.7,7.8,10.8,9.8,92.4,14.68,100,54.17,rain,0,0,34.6,16.8,270.4,1021.7,88.9,8.8,167.6,14.4,6,10,2022-04-28T05:31:13,2022-04-28T19:37:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-29,18.1,8.2,12.8,18.1,7.1,12.6,9.6,82.4,0,0,0,rain,0,0,18,10.2,321.2,1023.1,54.2,11.5,209.9,18.1,6,10,2022-04-29T05:29:42,2022-04-29T19:38:28,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-04-30,19.8,9.3,15,19.8,8.6,15,9.1,69.4,0.033,100,4.17,rain,0,0,35.5,15.6,116.4,1020.7,51.7,15.2,271.5,23.6,9,10,2022-04-30T05:28:12,2022-04-30T19:39:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-01,21.9,10.6,16.9,21.9,10.6,16.9,6,50.5,0,0,0,,0,0,59,26.7,114.9,1017.6,40,17.2,304.2,26.1,9,10,2022-05-01T05:26:44,2022-05-01T19:40:55,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-02,20.3,12.2,16.6,20.3,12.2,16.6,4,44,0,0,0,,0,0,51.8,26,106.7,1014.7,69.9,17.9,250.6,21.7,8,10,2022-05-02T05:25:16,2022-05-02T19:42:08,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-03,20.4,11.8,15.8,20.4,11.8,15.8,5.1,50.2,0.2,100,8.33,rain,0,0,38.2,14.8,103.9,1014.8,75.4,16.5,210.2,18.2,8,10,2022-05-03T05:23:50,2022-05-03T19:43:21,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-04,23,8.3,15.9,23,8.3,15.9,7.4,59.8,0,0,0,,0,0,29.7,10.6,14.6,1017.3,32.4,16.2,281.7,24.3,9,10,2022-05-04T05:22:26,2022-05-04T19:44:34,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-05,24.1,8.9,17.6,24.1,8.9,17.6,8.5,58.3,0,0,0,,0,0,28.3,15.1,90.3,1019.7,31.6,16.1,309.7,26.8,9,10,2022-05-05T05:21:03,2022-05-05T19:45:47,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-06,22.2,14.4,18.8,22.2,14.4,18.8,8.1,50.7,0,0,0,,0,0,54.2,26.1,118.2,1020.1,79.7,16.1,279.2,24.4,8,10,2022-05-06T05:19:41,2022-05-06T19:46:59,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-07,22.1,12.9,18.4,22.1,12.9,18.4,5.9,45.1,0,0,0,,0,0,47.9,20.2,127.5,1019.5,78.6,16,293.3,25.4,9,10,2022-05-07T05:18:20,2022-05-07T19:48:11,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-08,23.7,11.9,18.5,23.7,11.9,18.5,4.6,40.8,0,0,0,,0,0,46.8,17.8,93.3,1019.6,56.7,17,311.1,27.3,9,10,2022-05-08T05:17:01,2022-05-08T19:49:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-09,25.2,9,17.9,25.2,9,17.9,5.8,47,0,0,0,,0,0,36.5,12.2,4.7,1021.4,35.4,17.4,321.6,27.9,9,10,2022-05-09T05:15:44,2022-05-09T19:50:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-10,22.6,10.1,15.9,22.6,10.1,15.9,10.6,71.6,1.607,100,25,rain,0,0,34,11.7,317.2,1020.8,60.1,15.5,262.1,22.5,9,10,2022-05-10T05:14:28,2022-05-10T19:51:44,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-11,25.3,9.6,17.7,25.3,9.6,17.7,10.4,66.2,0.039,100,4.17,rain,0,0,23.8,9.1,303.8,1020,35.1,15.8,266.8,23.2,9,10,2022-05-11T05:13:14,2022-05-11T19:52:54,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-12,28.6,11.7,20.9,27.6,11.7,20.7,10.3,54.2,0,0,0,,0,0,21.6,10.5,111.7,1019.1,24.2,17.2,319.3,27.7,9,10,2022-05-12T05:12:01,2022-05-12T19:54:04,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-13,30.3,13,22.2,29.2,13,22,12.4,57.1,0,0,0,,0,0,19.4,10.5,324.4,1016.5,13.5,16.9,317.5,27.3,9,30,2022-05-13T05:10:50,2022-05-13T19:55:13,0.41,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-14,26.7,15.5,21.2,26.5,15.5,21.2,12.3,59.6,0,0,0,rain,0,0,37.1,18.7,324.5,1016.7,41.4,17.2,318.4,27.6,9,10,2022-05-14T05:09:41,2022-05-14T19:56:22,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999,remote"
smederevo,2022-05-15,27.1,11.9,19.5,26.4,11.9,19.4,8.9,54,0,0,0,,0,0,22.1,10.2,304.6,1018.7,24.1,17.8,323.9,28,9,10,2022-05-15T05:08:33,2022-05-15T19:57:30,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-16,28.5,11.3,20.6,27.5,11.3,20.4,9.9,53.9,0,0,0,,0,0,29.7,8.8,33.6,1018.2,16.6,17.5,325.2,28.1,9,10,2022-05-16T05:07:27,2022-05-16T19:58:37,0.5,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-17,28.4,14.3,21,28.2,14.3,21,13.2,62.9,3.227,100,8.33,rain,0,0,38.2,17.6,322.3,1015.4,68.3,15.1,294.3,25.3,9,30,2022-05-17T05:06:23,2022-05-17T19:59:44,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-18,20.5,12.2,17.1,20.5,12.2,17.1,7.2,58.7,15.532,100,20.83,rain,0,0,51.1,26.1,347.1,1020.9,44.3,16.1,332.8,28.7,10,10,2022-05-18T05:05:21,2022-05-18T20:00:49,0.58,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-19,24,5.4,15.1,24,5.4,15,4,52.7,0,0,0,,0,0,27.4,11.6,340.2,1028.2,6.6,18.4,341.7,29.5,9,10,2022-05-19T05:04:20,2022-05-19T20:01:55,0.61,Clear,Clear conditions throughout the day.,clear-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-20,28.4,7.5,18.3,27,7.5,18,4.8,46.9,0,0,0,,0,0,23.8,11.1,158.9,1024.4,22.1,19.7,327,28.1,10,10,2022-05-20T05:03:22,2022-05-20T20:02:59,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-21,29.4,13.2,21.9,28.8,13.2,21.8,9.5,46,0,0,0,,0,0,27.4,18.4,324.4,1016.4,36.6,18.3,322.2,27.9,9,30,2022-05-21T05:02:25,2022-05-21T20:04:02,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-22,25.3,15.5,20.6,25.3,15.5,20.6,10.1,53.7,0.061,100,8.33,rain,0,0,46.3,22.6,324.8,1013.2,53,16.4,270.8,23.3,9,10,2022-05-22T05:01:30,2022-05-22T20:05:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
smederevo,2022-05-23,24.6,12,18.7,24.6,12,18.7,7.9,52.2,0,0,0,,0,0,29.7,11.5,358,1011.1,57.8,18.1,286.9,24.8,9,10,2022-05-23T05:00:38,2022-05-23T20:06:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,13183099999,13279099999,13274099999,15388099999"
